Destino;Codigo;Dia_semana;Opera_desde;Opera_hasta;Hora_Salida;Aeronave;Num_vuelo;Pais;Origen
AMSTERDAM/SCHIPHOL;AMS;    V  ;2021-11-05;2022-03-25;11:40;320;  EJU7962;HOLANDA;LPA
AMSTERDAM/SCHIPHOL;AMS;    V  ;2021-12-24;2022-03-25;12:25;7M8;  TFL612;HOLANDA;LPA
AMSTERDAM/SCHIPHOL;AMS;  X    ;2022-03-09;2022-03-23;12:25;7M8;  TFL560;HOLANDA;LPA
AMSTERDAM/SCHIPHOL;AMS;L      ;2022-02-07;2022-03-21;12:30;320;  EJU7962;HOLANDA;LPA
AMSTERDAM/SCHIPHOL;AMS;  X    ;2022-02-09;2022-03-23;12:35;320;  EJU7962;HOLANDA;LPA
AMSTERDAM/SCHIPHOL;AMS;L      ;2022-03-07;2022-03-21;13:30;7M8;  TFL608;HOLANDA;LPA
AMSTERDAM/SCHIPHOL;AMS;  X    ;2022-03-02;2022-03-23;14:25;7M8;  TFL552;HOLANDA;LPA
AMSTERDAM/SCHIPHOL;AMS;     S ;2022-03-05;2022-03-12;14:30;7M8;  TFL512;HOLANDA;LPA
AMSTERDAM/SCHIPHOL;AMS; M     ;2022-02-22;2022-03-22;15:10;7M8;  TFL566;HOLANDA;LPA
AMSTERDAM/SCHIPHOL;AMS; M     ;2022-03-01;2022-03-22;15:50;320;  EJU7962;HOLANDA;LPA
AMSTERDAM/SCHIPHOL;AMS;    V  ;2022-01-07;2022-03-25;16:00;7M8;  TFL610;HOLANDA;LPA
AMSTERDAM/SCHIPHOL;AMS;   J   ;2022-03-03;2022-03-24;16:00;7M8;  TFL582;HOLANDA;LPA
AMSTERDAM/SCHIPHOL;AMS; M     ;2022-02-01;2022-03-22;16:10;320;  VLG8441;HOLANDA;LPA
AMSTERDAM/SCHIPHOL;AMS;     S ;2022-03-05;2022-03-12;16:40;320;  VLG8441;HOLANDA;LPA
AMSTERDAM/SCHIPHOL;AMS;L      ;2022-03-07;2022-03-21;16:50;7M8;  TFL606;HOLANDA;LPA
AMSTERDAM/SCHIPHOL;AMS;  X    ;2021-11-03;2022-03-23;17:40;73H;  TRA5664;HOLANDA;LPA
AMSTERDAM/SCHIPHOL;AMS;   J   ;2022-02-17;2022-03-24;18:10;73H;  TRA5666;HOLANDA;LPA
AMSTERDAM/SCHIPHOL;AMS;     S ;2022-03-12;2022-03-12;18:30;7M8;  TFL574;HOLANDA;LPA
AMSTERDAM/SCHIPHOL;AMS;L   V  ;2021-11-01;2022-03-25;18:40;73H;  TRA5662;HOLANDA;LPA
AMSTERDAM/SCHIPHOL;AMS; M   S ;2022-02-15;2022-03-26;18:50;73H;  TRA5666;HOLANDA;LPA
AMSTERDAM/SCHIPHOL;AMS;      D;2022-03-13;2022-03-13;18:50;788;  TFL544;HOLANDA;LPA
ASTURIAS;OVD;    V  ;2021-12-03;2022-03-25;8:30;295;  IBB5430;ESPANIA;LPA
ASTURIAS;OVD;      D;2022-01-16;2022-03-20;8:45;295;  IBB5430;ESPANIA;LPA
ASTURIAS;OVD;  X    ;2022-02-16;2022-03-23;15:10;295;  IBB5430;ESPANIA;LPA
BARCELONA-EL PRAT J.T.;BCN;LMX    ;2022-03-01;2022-03-23;7:00;321;  VLG3001;ESPANIA;LPA
BARCELONA-EL PRAT J.T.;BCN;   J SD;2022-03-03;2022-03-13;7:00;321;  VLG3001;ESPANIA;LPA
BARCELONA-EL PRAT J.T.;BCN;    V  ;2022-03-04;2022-03-11;7:10;321;  VLG3001;ESPANIA;LPA
BARCELONA-EL PRAT J.T.;BCN;LMXJV  ;2022-02-16;2022-03-25;9:40;320;  VLG3007;ESPANIA;LPA
BARCELONA-EL PRAT J.T.;BCN;     S ;2022-02-26;2022-03-26;9:40;320;  VLG3007;ESPANIA;LPA
BARCELONA-EL PRAT J.T.;BCN;    V  ;2022-01-07;2022-03-25;10:35;73H;  RYR6371;ESPANIA;LPA
BARCELONA-EL PRAT J.T.;BCN;LM    D;2022-02-20;2022-03-22;15:50;321;  VLG3003;ESPANIA;LPA
BARCELONA-EL PRAT J.T.;BCN;  X V  ;2022-02-25;2022-03-25;15:50;321;  VLG3003;ESPANIA;LPA
BARCELONA-EL PRAT J.T.;BCN;   J S ;2022-03-03;2022-03-17;15:50;321;  VLG3003;ESPANIA;LPA
BARCELONA-EL PRAT J.T.;BCN;      D;2021-11-14;2022-03-20;18:30;73H;  RYR6371;ESPANIA;LPA
BARCELONA-EL PRAT J.T.;BCN;L      ;2022-02-21;2022-03-21;19:10;320;  VLG3009;ESPANIA;LPA
BARCELONA-EL PRAT J.T.;BCN;  X    ;2021-11-17;2022-03-23;19:50;73H;  RYR6371;ESPANIA;LPA
BARCELONA-EL PRAT J.T.;BCN;      D;2022-03-06;2022-03-20;20:15;320;  VLG3009;ESPANIA;LPA
BARCELONA-EL PRAT J.T.;BCN;L      ;2021-11-15;2022-03-21;20:20;73H;  RYR6371;ESPANIA;LPA
BASEL/MULHOUSE EUROAIRPORT CH;BSL;     S ;2021-11-06;2022-03-26;10:55;73H;  CXI7266;SUIZA;LPA
BASEL/MULHOUSE EUROAIRPORT CH;BSL;  X    ;2022-01-12;2022-03-23;15:30;73H;  CXI7236;SUIZA;LPA
BASEL/MULHOUSE EUROAIRPORT CH;BSL; M   S ;2021-11-02;2022-03-26;17:15;320;  EZS1140;SUIZA;LPA
BASEL/MULHOUSE EUROAIRPORT CH;BSL;   J   ;2022-02-10;2022-03-24;17:15;320;  EZS1140;SUIZA;LPA
BELFAST / INTERNACIONAL;BFS;   J   ;2021-11-04;2022-03-24;15:15;73H;  EXS372;REINO-UNIDO;LPA
BELFAST / INTERNACIONAL;BFS;      D;2022-01-09;2022-03-20;15:15;73H;  EXS372;REINO-UNIDO;LPA
BELFAST / INTERNACIONAL;BFS; M   S ;2022-02-12;2022-03-26;17:20;320;  EZY6752;REINO-UNIDO;LPA
BERGEN/FLESLAND;BGO;  X    ;2021-11-03;2022-03-23;15:50;73H;  NOZ1839;NORUEGA;LPA
BERGEN/FLESLAND;BGO;     S ;2021-11-06;2022-03-26;18:35;73H;  NOZ1839;NORUEGA;LPA
BERLIN BRANDENBURG;BER;  X    ;2022-02-02;2022-03-23;10:50;73H;  RYR2501;ALEMANIA;LPA
BERLIN BRANDENBURG;BER;L      ;2021-11-15;2022-03-21;11:35;73H;  RYR2501;ALEMANIA;LPA
BERLIN BRANDENBURG;BER;    V  ;2021-11-12;2022-03-25;11:40;73H;  RYR2501;ALEMANIA;LPA
BERLIN BRANDENBURG;BER;    V  ;2021-12-03;2022-03-25;11:50;32A;  EWG8187;ALEMANIA;LPA
BERLIN BRANDENBURG;BER;     S ;2022-03-05;2022-03-26;11:55;32A;  EWG5489;ALEMANIA;LPA
BERLIN BRANDENBURG;BER;      D;2021-10-31;2022-03-20;12:30;32A;  EWG8187;ALEMANIA;LPA
BERLIN BRANDENBURG;BER;  X    ;2022-02-23;2022-03-23;12:30;32A;  EWG8187;ALEMANIA;LPA
BERLIN BRANDENBURG;BER;      D;2022-02-27;2022-03-13;12:30;320;  EJU5932;ALEMANIA;LPA
BERLIN BRANDENBURG;BER;      D;2022-02-13;2022-03-20;14:50;32B;  CFG1289;ALEMANIA;LPA
BERLIN BRANDENBURG;BER; M     ;2022-01-18;2022-03-22;15:35;320;  EJU5932;ALEMANIA;LPA
BERLIN BRANDENBURG;BER;     S ;2022-03-05;2022-03-26;16:00;320;  EJU5932;ALEMANIA;LPA
BILBAO;BIO;L      ;2022-02-28;2022-03-21;15:15;320;  VLG3290;ESPANIA;LPA
BILBAO;BIO;  X   D;2022-03-02;2022-03-23;16:45;320;  VLG3290;ESPANIA;LPA
BILBAO;BIO;    V  ;2022-03-04;2022-03-11;16:45;320;  VLG3290;ESPANIA;LPA
BILBAO;BIO;     S ;2022-02-19;2022-03-26;18:45;320;  VLG3290;ESPANIA;LPA
BILBAO;BIO;   J   ;2022-02-10;2022-03-24;18:50;320;  VLG3290;ESPANIA;LPA
BILLUND;BLL;      D;2022-02-27;2022-03-13;9:00;320;  VLG1860;DINAMARCA;LPA
BIRMINGHAM / INTERNACIONAL;BHX;    V  ;2022-02-04;2022-03-25;11:10;73H;  RYR1129;REINO-UNIDO;LPA
BIRMINGHAM / INTERNACIONAL;BHX;     S ;2022-02-05;2022-03-26;15:25;73H;  EXS1260;REINO-UNIDO;LPA
BIRMINGHAM / INTERNACIONAL;BHX; M     ;2022-01-11;2022-03-22;15:30;73H;  EXS1260;REINO-UNIDO;LPA
BIRMINGHAM / INTERNACIONAL;BHX;   J  D;2022-01-20;2022-03-24;15:30;73H;  EXS1260;REINO-UNIDO;LPA
BLAISE DIAGNE INTL;DSS; M  V  ;2022-03-01;2022-03-25;0:05;295;  IBB6602;SENEGAL;LPA
BOLONIA/ GUGLIELMO MARCONI;BLQ;L      ;2021-11-15;2022-03-21;18:25;7M8;  RYR4515;ITALIA;LPA
BOLONIA/ GUGLIELMO MARCONI;BLQ;    V  ;2022-01-07;2022-03-25;20:05;7M8;  RYR4515;ITALIA;LPA
BOURNEMOUTH  INTL;BOH;      D;2022-02-06;2022-03-20;16:40;73H;  RYR6765;REINO-UNIDO;LPA
BRISTOL;BRS;L      ;2021-11-01;2022-03-21;13:55;73H;  EXS1854;REINO-UNIDO;LPA
BRISTOL;BRS;   J   ;2022-01-27;2022-03-24;13:55;73H;  EXS1854;REINO-UNIDO;LPA
BRISTOL;BRS; M     ;2022-02-08;2022-03-22;17:50;320;  EZY6196;REINO-UNIDO;LPA
BRISTOL;BRS;     S ;2022-01-01;2022-03-26;18:35;32Q;  EZY6196;REINO-UNIDO;LPA
BRISTOL;BRS;     S ;2022-01-08;2022-03-26;19:30;73H;  RYR4758;REINO-UNIDO;LPA
BRUSELAS;BRU;      D;2021-10-31;2022-03-20;10:35;320;  BEL3784;BELGICA;LPA
BRUSELAS;BRU; M     ;2021-11-02;2022-03-22;10:45;320;  BEL3784;BELGICA;LPA
BRUSELAS;BRU;     S ;2022-03-05;2022-03-12;12:00;7M8;  JAF1567;BELGICA;LPA
BRUSELAS;BRU;  X    ;2022-03-02;2022-03-09;12:15;7M8;  JAF1569;BELGICA;LPA
BRUSELAS;BRU;L      ;2022-02-28;2022-03-14;17:55;7M8;  JAF1552;BELGICA;LPA
BRUSELAS;BRU;     S ;2022-01-22;2022-03-12;18:40;320;  BEL3784;BELGICA;LPA
BRUSELAS/CHARLEROI;CRL;  X  S ;2022-03-02;2022-03-12;11:35;7M8;  JAF1591;BELGICA;LPA
BRUSELAS/CHARLEROI;CRL;  X   D;2021-11-14;2022-03-23;16:50;73H;  RYR8177;BELGICA;LPA
BUCAREST /OTOPENI INTERNACIONA;OTP;     S ;2022-03-05;2022-03-12;19:15;321;  WZZ3148;RUMANIA;LPA
BUDAPEST/ FERIHEGY;BUD;     S ;2022-03-12;2022-03-12;10:45;7M8;  RYR2967;HUNGRIA;LPA
CASABLANCA/ MOHAMED V;CMN;   J  D;2022-02-13;2022-03-24;12:30;AT7;  RAM977;MARRUECOS;LPA
CHOPINA W WARSZAWIE;WAW; M     ;2021-12-21;2022-03-22;13:35;738;  ENT5572;POLONIA;LPA
CHOPINA W WARSZAWIE;WAW; M     ;2021-11-02;2022-03-22;14:10;738;  ENT7558;POLONIA;LPA
COLONIA/BONN;CGN;     S ;2022-01-08;2022-03-26;10:35;73H;  RYR7651;ALEMANIA;LPA
COLONIA/BONN;CGN;    V  ;2022-03-04;2022-03-25;11:05;319;  EWG269;ALEMANIA;LPA
COLONIA/BONN;CGN;  X    ;2021-11-17;2022-03-23;11:10;73H;  RYR7651;ALEMANIA;LPA
COLONIA/BONN;CGN;      D;2022-02-06;2022-03-20;11:10;32A;  EWG1805;ALEMANIA;LPA
COLONIA/BONN;CGN;  X    ;2022-02-09;2022-03-23;11:15;73H;  EWG269;ALEMANIA;LPA
COLONIA/BONN;CGN;L      ;2022-02-28;2022-03-21;15:45;319;  EWG269;ALEMANIA;LPA
COLONIA/BONN;CGN;     S ;2022-02-19;2022-03-26;18:40;73H;  EWG269;ALEMANIA;LPA
COLONIA/BONN;CGN;    V  ;2022-03-04;2022-03-25;19:30;73H;  CXI1054;ALEMANIA;LPA
COLONIA/BONN;CGN;L      ;2022-02-28;2022-03-21;20:10;73H;  CXI1012;ALEMANIA;LPA
COLONIA/BONN;CGN;  X    ;2022-01-19;2022-03-23;20:20;73H;  CXI1036;ALEMANIA;LPA
COPENHAGUE;CPH;  X  S ;2022-03-02;2022-03-12;9:00;320;  VLG1862;DINAMARCA;LPA
COPENHAGUE;CPH;     S ;2021-11-06;2022-03-26;12:40;73H;  NSZ3691;DINAMARCA;LPA
COPENHAGUE;CPH;      D;2022-01-09;2022-03-20;13:00;32N;  SAS2838;DINAMARCA;LPA
COPENHAGUE;CPH;     S ;2022-01-08;2022-03-26;16:20;32N;  SAS2838;DINAMARCA;LPA
COPENHAGUE;CPH;  X    ;2022-01-19;2022-03-23;17:00;32N;  SAS2838;DINAMARCA;LPA
COPENHAGUE;CPH;  X    ;2021-11-03;2022-03-23;17:35;73H;  NSZ3691;DINAMARCA;LPA
COPENHAGUE;CPH;     S ;2021-11-06;2022-03-26;17:55;73H;  NSZ3693;DINAMARCA;LPA
COPENHAGUE;CPH;L      ;2021-11-01;2022-03-21;18:10;73H;  NSZ3693;DINAMARCA;LPA
COPENHAGUE;CPH;    V  ;2021-11-05;2022-03-25;18:25;73H;  NSZ3693;DINAMARCA;LPA
DAKHLA;VIL;     S ;2022-03-05;2022-03-26;15:35;AT7;  IBB6167;MARRUECOS;LPA
DUBLIN;DUB;LM J   ;2022-03-01;2022-03-24;19:05;7M8;  RYR7127;IRLANDA;LPA
DUBLIN;DUB; M J   ;2021-11-02;2022-03-24;19:10;320;  EIN783;IRLANDA;LPA
DUBLIN;DUB;     S ;2022-01-01;2022-03-26;19:10;320;  EIN783;IRLANDA;LPA
DUBLIN;DUB;    V  ;2022-03-04;2022-03-25;19:10;7M8;  RYR7127;IRLANDA;LPA
DUBLIN;DUB;     S ;2022-03-05;2022-03-12;19:10;7M8;  RYR7127;IRLANDA;LPA
DUSSELDORF;DUS;      D;2022-02-27;2022-03-13;10:40;73H;  TUI2663;ALEMANIA;LPA
DUSSELDORF;DUS;     S ;2022-03-12;2022-03-26;11:10;32A;  EWG9543;ALEMANIA;LPA
DUSSELDORF;DUS;      D;2022-03-06;2022-03-13;11:50;32A;  EWG5431;ALEMANIA;LPA
DUSSELDORF;DUS;     S ;2022-03-12;2022-03-26;11:55;32A;  EWG9549;ALEMANIA;LPA
DUSSELDORF;DUS;   J   ;2021-11-04;2022-03-24;12:00;32A;  EWG9543;ALEMANIA;LPA
DUSSELDORF;DUS;    V  ;2022-02-18;2022-03-25;12:00;32A;  EWG9543;ALEMANIA;LPA
DUSSELDORF;DUS;     S ;2022-03-05;2022-03-26;12:15;73H;  CXI4068;ALEMANIA;LPA
DUSSELDORF;DUS;   J   ;2022-01-20;2022-03-24;12:40;73H;  CXI4048;ALEMANIA;LPA
DUSSELDORF;DUS;  X    ;2022-02-23;2022-03-23;13:00;73H;  TUI2115;ALEMANIA;LPA
DUSSELDORF;DUS;    V  ;2022-03-11;2022-03-11;13:05;75T;  CFG1428;ALEMANIA;LPA
DUSSELDORF;DUS;      D;2022-02-20;2022-03-20;13:45;32A;  EWG9549;ALEMANIA;LPA
DUSSELDORF;DUS;      D;2022-03-13;2022-03-13;14:15;32B;  CFG1434;ALEMANIA;LPA
DUSSELDORF;DUS;    V  ;2022-03-04;2022-03-25;14:45;320;  CFG1435;ALEMANIA;LPA
DUSSELDORF;DUS;  X    ;2022-03-02;2022-03-16;15:05;75T;  CFG1434;ALEMANIA;LPA
DUSSELDORF;DUS;      D;2022-01-30;2022-03-20;15:25;7M8;  TUI2115;ALEMANIA;LPA
DUSSELDORF;DUS;    V  ;2022-02-18;2022-03-11;15:25;7M8;  TUI2115;ALEMANIA;LPA
DUSSELDORF;DUS;LM     ;2022-02-22;2022-03-22;16:10;32A;  EWG9543;ALEMANIA;LPA
DUSSELDORF;DUS;     S ;2022-03-12;2022-03-26;16:35;32B;  CFG1434;ALEMANIA;LPA
DUSSELDORF;DUS;      D;2022-01-30;2022-03-20;17:10;7S8;  TUI2943;ALEMANIA;LPA
DUSSELDORF;DUS;     S ;2022-03-05;2022-03-26;17:10;7S8;  TUI2943;ALEMANIA;LPA
DUSSELDORF;DUS;L      ;2022-02-21;2022-03-21;17:15;7S8;  TUI2115;ALEMANIA;LPA
EAST MIDLANDS;EMA;   J   ;2021-11-04;2022-03-24;14:30;73H;  EXS670;REINO-UNIDO;LPA
EAST MIDLANDS;EMA;      D;2021-12-26;2022-03-20;14:30;73H;  EXS670;REINO-UNIDO;LPA
EAST MIDLANDS;EMA; M     ;2022-02-15;2022-03-22;14:30;73H;  EXS670;REINO-UNIDO;LPA
EAST MIDLANDS;EMA;      D;2022-02-06;2022-03-20;19:10;73H;  RYR3163;REINO-UNIDO;LPA
EDIMBURGO/ TURNHOUSE;EDI; M   S ;2022-02-01;2022-03-26;11:45;73H;  RYR6699;REINO-UNIDO;LPA
EDIMBURGO/ TURNHOUSE;EDI;L   V  ;2021-11-01;2022-03-25;15:50;73H;  EXS716;REINO-UNIDO;LPA
EINDHOVEN;EIN;  X    ;2021-11-03;2022-03-23;11:25;73H;  TRA6366;HOLANDA;LPA
EINDHOVEN;EIN;   J   ;2021-11-11;2022-03-24;12:35;73H;  TFL597;HOLANDA;LPA
EINDHOVEN;EIN;  X    ;2021-11-03;2022-03-23;13:25;73H;  TFL595;HOLANDA;LPA
EINDHOVEN;EIN;      D;2021-11-14;2022-03-20;13:45;73H;  TFL599;HOLANDA;LPA
EINDHOVEN;EIN;     S ;2022-03-05;2022-03-12;17:10;73H;  TRA6366;HOLANDA;LPA
EL HIERRO / VALVERDE;VDE;   JVS ;2021-11-04;2022-03-26;15:55;AT7;  IBB365;ESPANIA;LPA
EL HIERRO / VALVERDE;VDE;LMX   D;2021-12-12;2022-03-23;15:55;AT7;  IBB365;ESPANIA;LPA
ESTOCOLMO/ARLANDA;ARN;    V  ;2022-02-04;2022-03-25;13:10;32N;  SAS1944;SUECIA;LPA
ESTOCOLMO/ARLANDA;ARN;      D;2022-02-06;2022-03-20;13:30;32N;  SAS1820;SUECIA;LPA
ESTOCOLMO/ARLANDA;ARN;     S ;2022-01-01;2022-03-26;14:00;32N;  SAS1820;SUECIA;LPA
ESTOCOLMO/ARLANDA;ARN;     S ;2022-03-05;2022-03-26;14:25;32N;  SAS1944;SUECIA;LPA
ESTOCOLMO/ARLANDA;ARN; M J   ;2022-03-08;2022-03-24;15:00;73G;  SAS1944;SUECIA;LPA
ESTOCOLMO/ARLANDA;ARN;  X    ;2022-02-02;2022-03-23;15:30;32N;  SAS1944;SUECIA;LPA
ESTOCOLMO/ARLANDA;ARN;      D;2022-03-13;2022-03-20;16:40;32N;  SAS1944;SUECIA;LPA
ESTOCOLMO/ARLANDA;ARN;     S ;2021-11-06;2022-03-26;16:45;73H;  NSZ4244;SUECIA;LPA
ESTOCOLMO/ARLANDA;ARN;L X V  ;2021-11-01;2022-03-25;17:20;73H;  NSZ4242;SUECIA;LPA
F.G.L. GRANADA - JAEN;GRX;L      ;2022-03-07;2022-03-21;7:10;320;  VLG3061;ESPANIA;LPA
F.G.L. GRANADA - JAEN;GRX;   J   ;2022-03-03;2022-03-17;16:50;320;  VLG3061;ESPANIA;LPA
FRANKFURT/INTERNACIONAL;FRA;L      ;2022-02-07;2022-03-21;10:25;73H;  RYR1569;ALEMANIA;LPA
FRANKFURT/INTERNACIONAL;FRA;    V  ;2022-02-04;2022-03-25;10:45;73H;  RYR1569;ALEMANIA;LPA
FRANKFURT/INTERNACIONAL;FRA;      D;2022-03-06;2022-03-20;12:50;7S8;  TUI2965;ALEMANIA;LPA
FRANKFURT/INTERNACIONAL;FRA;     S ;2022-03-12;2022-03-19;13:00;7S8;  TUI2259;ALEMANIA;LPA
FRANKFURT/INTERNACIONAL;FRA;     S ;2022-03-12;2022-03-26;13:25;320;  CFG9633;ALEMANIA;LPA
FRANKFURT/INTERNACIONAL;FRA; MX    ;2022-03-01;2022-03-15;14:40;32A;  OCN303;ALEMANIA;LPA
FRANKFURT/INTERNACIONAL;FRA;L   V D;2022-03-04;2022-03-25;14:40;32A;  OCN303;ALEMANIA;LPA
FRANKFURT/INTERNACIONAL;FRA;     S ;2022-03-12;2022-03-12;14:45;32A;  OCN303;ALEMANIA;LPA
FRANKFURT/INTERNACIONAL;FRA;      D;2022-02-13;2022-03-20;16:10;7S8;  TUI2259;ALEMANIA;LPA
FRANKFURT/INTERNACIONAL;FRA;      D;2022-03-06;2022-03-13;16:25;32B;  CFG1404;ALEMANIA;LPA
FRANKFURT/INTERNACIONAL;FRA;     S ;2022-03-12;2022-03-12;16:50;75T;  CFG1404;ALEMANIA;LPA
FRANKFURT/INTERNACIONAL;FRA;L      ;2022-02-21;2022-03-21;17:00;73H;  TUI2259;ALEMANIA;LPA
FRANKFURT/INTERNACIONAL;FRA;   J   ;2022-03-03;2022-03-24;17:10;73H;  TUI2259;ALEMANIA;LPA
FUERTEVENTURA;FUE;LMXJVSD;2022-01-10;2022-03-26;6:55;AT7;  CNF803;ESPANIA;LPA
FUERTEVENTURA;FUE; MX VSD;2021-10-31;2022-03-26;7:00;AT7;  IBB200;ESPANIA;LPA
FUERTEVENTURA;FUE;L      ;2021-12-13;2022-03-21;7:00;AT7;  IBB200;ESPANIA;LPA
FUERTEVENTURA;FUE;   J   ;2022-01-13;2022-03-24;7:00;AT7;  IBB200;ESPANIA;LPA
FUERTEVENTURA;FUE;LMXJ   ;2022-03-02;2022-03-24;7:30;AT7;  IBB226;ESPANIA;LPA
FUERTEVENTURA;FUE;L  J   ;2021-11-01;2022-03-24;8:15;AT7;  IBB236;ESPANIA;LPA
FUERTEVENTURA;FUE; M     ;2021-12-14;2022-03-22;8:15;AT7;  IBB236;ESPANIA;LPA
FUERTEVENTURA;FUE;  X VS ;2022-01-08;2022-03-26;8:15;AT7;  IBB236;ESPANIA;LPA
FUERTEVENTURA;FUE;LMXJVSD;2021-10-31;2022-03-26;9:20;AT7;  CNF805;ESPANIA;LPA
FUERTEVENTURA;FUE;  X VS ;2021-11-03;2022-03-26;9:20;AT7;  IBB208;ESPANIA;LPA
FUERTEVENTURA;FUE;L      ;2021-12-13;2022-03-21;9:20;AT7;  IBB208;ESPANIA;LPA
FUERTEVENTURA;FUE;   J  D;2022-01-09;2022-03-24;9:20;AT7;  IBB208;ESPANIA;LPA
FUERTEVENTURA;FUE; M     ;2022-03-08;2022-03-22;9:20;AT7;  IBB208;ESPANIA;LPA
FUERTEVENTURA;FUE;    V  ;2022-01-14;2022-03-25;10:00;AT7;  IBB210;ESPANIA;LPA
FUERTEVENTURA;FUE;L  J   ;2022-03-03;2022-03-24;10:00;AT7;  IBB210;ESPANIA;LPA
FUERTEVENTURA;FUE;L X V D;2021-10-31;2022-03-25;11:35;AT7;  IBB206;ESPANIA;LPA
FUERTEVENTURA;FUE;   J S ;2022-01-08;2022-03-26;11:35;AT7;  IBB206;ESPANIA;LPA
FUERTEVENTURA;FUE; M     ;2022-03-08;2022-03-22;11:35;AT7;  IBB206;ESPANIA;LPA
FUERTEVENTURA;FUE;LMX   D;2021-10-31;2022-03-23;14:00;AT7;  IBB214;ESPANIA;LPA
FUERTEVENTURA;FUE;   JV  ;2022-01-13;2022-03-25;14:00;AT7;  IBB214;ESPANIA;LPA
FUERTEVENTURA;FUE;     S ;2022-03-05;2022-03-26;14:00;AT7;  IBB214;ESPANIA;LPA
FUERTEVENTURA;FUE;    V  ;2022-03-04;2022-03-25;14:30;AT7;  IBB230;ESPANIA;LPA
FUERTEVENTURA;FUE; M JV  ;2021-11-02;2022-03-25;15:00;AT7;  IBB222;ESPANIA;LPA
FUERTEVENTURA;FUE;L      ;2021-12-13;2022-03-21;15:00;AT7;  IBB222;ESPANIA;LPA
FUERTEVENTURA;FUE;  X    ;2022-01-12;2022-03-23;15:00;AT7;  IBB222;ESPANIA;LPA
FUERTEVENTURA;FUE;     SD;2022-03-05;2022-03-26;15:00;AT7;  IBB222;ESPANIA;LPA
FUERTEVENTURA;FUE;   J   ;2022-03-03;2022-03-24;16:15;AT7;  IBB220;ESPANIA;LPA
FUERTEVENTURA;FUE;      D;2021-10-31;2022-03-20;16:20;AT7;  IBB220;ESPANIA;LPA
FUERTEVENTURA;FUE;    V  ;2022-01-07;2022-03-25;16:20;AT7;  IBB220;ESPANIA;LPA
FUERTEVENTURA;FUE;LMX    ;2022-03-01;2022-03-23;16:20;AT7;  IBB220;ESPANIA;LPA
FUERTEVENTURA;FUE;    V  ;2022-03-04;2022-03-25;16:55;AT7;  IBB226;ESPANIA;LPA
FUERTEVENTURA;FUE;LMXJVSD;2022-01-10;2022-03-26;17:10;AT7;  CNF875;ESPANIA;LPA
FUERTEVENTURA;FUE;L XJVS ;2021-11-01;2022-03-26;17:20;AT7;  IBB224;ESPANIA;LPA
FUERTEVENTURA;FUE; M    D;2021-12-12;2022-03-22;17:20;AT7;  IBB224;ESPANIA;LPA
FUERTEVENTURA;FUE;      D;2022-01-16;2022-03-20;18:00;AT7;  IBB230;ESPANIA;LPA
FUERTEVENTURA;FUE;L      ;2021-11-01;2022-03-21;18:40;AT7;  IBB228;ESPANIA;LPA
FUERTEVENTURA;FUE;      D;2021-12-12;2022-03-20;18:40;AT7;  IBB228;ESPANIA;LPA
FUERTEVENTURA;FUE; M     ;2021-12-28;2022-03-22;18:40;AT7;  IBB228;ESPANIA;LPA
FUERTEVENTURA;FUE;  XJV  ;2022-01-07;2022-03-25;18:40;AT7;  IBB228;ESPANIA;LPA
FUERTEVENTURA;FUE;    V  ;2022-01-14;2022-03-25;19:10;AT7;  IBB216;ESPANIA;LPA
FUERTEVENTURA;FUE;      D;2022-03-06;2022-03-20;19:10;AT7;  IBB216;ESPANIA;LPA
FUERTEVENTURA;FUE;LMXJVS ;2021-11-01;2022-03-26;20:00;AT7;  IBB234;ESPANIA;LPA
FUERTEVENTURA;FUE;      D;2022-01-16;2022-03-20;20:15;AT7;  IBB234;ESPANIA;LPA
FUERTEVENTURA;FUE;LMXJVSD;2022-01-10;2022-03-26;21:45;AT7;  IBB204;ESPANIA;LPA
FUNCHAL / MADEIRA;FNC;   J  D;2022-03-03;2022-03-24;16:15;AT7;  IBB912;PORTUGAL;LPA
GINEBRA/COINTRIN;GVA;   J   ;2021-11-04;2022-03-24;12:05;320;  EZS1544;SUIZA;LPA
GLASGOW /GLASGOW INTERNACIONAL;GLA; M     ;2021-11-02;2022-03-22;14:55;73H;  EXS144;REINO-UNIDO;LPA
GLASGOW /GLASGOW INTERNACIONAL;GLA;   J  D;2021-12-26;2022-03-24;14:55;73H;  EXS144;REINO-UNIDO;LPA
GLASGOW /GLASGOW INTERNACIONAL;GLA;     S ;2022-01-15;2022-03-26;14:55;73H;  EXS144;REINO-UNIDO;LPA
GLASGOW /GLASGOW INTERNACIONAL;GLA;L      ;2021-11-01;2022-03-21;17:10;320;  EZY6806;REINO-UNIDO;LPA
GLASGOW /GLASGOW INTERNACIONAL;GLA;    V  ;2022-02-18;2022-03-25;17:50;320;  EZY6806;REINO-UNIDO;LPA
GOTEBORG /LANDVETTER;GOT;     S ;2022-01-08;2022-03-26;16:10;32N;  SAS2810;SUECIA;LPA
HAMBURGO/ FUHLSBUETTEL;HAM;  X    ;2022-03-02;2022-03-23;11:55;32A;  EWG7267;ALEMANIA;LPA
HAMBURGO/ FUHLSBUETTEL;HAM;      D;2021-10-31;2022-03-20;12:15;32A;  EWG7267;ALEMANIA;LPA
