num_vuelo;dia_sem;destino;codigo;opera_desde;opera_hasta;hora_salida;aeronave;pais;origen
  IBB134;2;GRAN CANARIA;LPA;2022-01-08;2022-03-26;13:00;AT7;ESPANIA;TFN
  IBB158;7;GRAN CANARIA;LPA;2021-10-31;2022-03-26;14:00;AT7;ESPANIA;TFN
  IBB158;6;GRAN CANARIA;LPA;2021-10-31;2022-03-26;14:00;AT7;ESPANIA;TFN
  IBB158;4;GRAN CANARIA;LPA;2021-10-31;2022-03-26;14:00;AT7;ESPANIA;TFN
  IBB158;3;GRAN CANARIA;LPA;2021-10-31;2022-03-26;14:00;AT7;ESPANIA;TFN
  IBB158;2;GRAN CANARIA;LPA;2021-10-31;2022-03-26;14:00;AT7;ESPANIA;TFN
  IBB158;1;GRAN CANARIA;LPA;2021-10-31;2022-03-26;14:00;AT7;ESPANIA;TFN
  IBB160;7;GRAN CANARIA;LPA;2021-11-05;2022-03-25;15:00;AT7;ESPANIA;TFN
  IBB160;5;GRAN CANARIA;LPA;2021-11-05;2022-03-25;15:00;AT7;ESPANIA;TFN
  IBB160;6;GRAN CANARIA;LPA;2022-01-08;2022-03-26;15:00;AT7;ESPANIA;TFN
  IBB160;4;GRAN CANARIA;LPA;2022-01-08;2022-03-26;15:00;AT7;ESPANIA;TFN
  IBB160;2;GRAN CANARIA;LPA;2022-01-08;2022-03-26;15:00;AT7;ESPANIA;TFN
  IBB160;1;GRAN CANARIA;LPA;2022-01-08;2022-03-26;15:00;AT7;ESPANIA;TFN
  IBB146;5;GRAN CANARIA;LPA;2022-03-03;2022-03-25;15:30;AT7;ESPANIA;TFN
  IBB146;4;GRAN CANARIA;LPA;2022-03-03;2022-03-25;15:30;AT7;ESPANIA;TFN
  IBB166;7;GRAN CANARIA;LPA;2021-10-31;2022-03-26;16:00;AT7;ESPANIA;TFN
  IBB166;6;GRAN CANARIA;LPA;2021-10-31;2022-03-26;16:00;AT7;ESPANIA;TFN
  IBB166;3;GRAN CANARIA;LPA;2021-10-31;2022-03-26;16:00;AT7;ESPANIA;TFN
  IBB166;2;GRAN CANARIA;LPA;2021-10-31;2022-03-26;16:00;AT7;ESPANIA;TFN
  IBB166;1;GRAN CANARIA;LPA;2021-10-31;2022-03-26;16:00;AT7;ESPANIA;TFN
  IBB166;5;GRAN CANARIA;LPA;2022-01-07;2022-03-25;16:00;AT7;ESPANIA;TFN
  IBB166;4;GRAN CANARIA;LPA;2022-01-07;2022-03-25;16:00;AT7;ESPANIA;TFN
  IBB168;7;GRAN CANARIA;LPA;2022-03-01;2022-03-25;16:30;AT7;ESPANIA;TFN
  IBB168;5;GRAN CANARIA;LPA;2022-03-01;2022-03-25;16:30;AT7;ESPANIA;TFN
  IBB168;4;GRAN CANARIA;LPA;2022-03-01;2022-03-25;16:30;AT7;ESPANIA;TFN
  IBB168;3;GRAN CANARIA;LPA;2022-03-01;2022-03-25;16:30;AT7;ESPANIA;TFN
  IBB168;2;GRAN CANARIA;LPA;2022-03-01;2022-03-25;16:30;AT7;ESPANIA;TFN
  IBB170;7;GRAN CANARIA;LPA;2021-10-31;2022-03-25;17:00;AT7;ESPANIA;TFN
  IBB170;5;GRAN CANARIA;LPA;2021-10-31;2022-03-25;17:00;AT7;ESPANIA;TFN
  IBB170;3;GRAN CANARIA;LPA;2021-10-31;2022-03-25;17:00;AT7;ESPANIA;TFN
  IBB170;2;GRAN CANARIA;LPA;2021-10-31;2022-03-25;17:00;AT7;ESPANIA;TFN
  IBB170;6;GRAN CANARIA;LPA;2022-01-08;2022-03-26;17:00;AT7;ESPANIA;TFN
  IBB170;4;GRAN CANARIA;LPA;2022-01-08;2022-03-26;17:00;AT7;ESPANIA;TFN
  IBB172;7;GRAN CANARIA;LPA;2022-03-04;2022-03-25;17:30;AT7;ESPANIA;TFN
  IBB172;5;GRAN CANARIA;LPA;2022-03-04;2022-03-25;17:30;AT7;ESPANIA;TFN
  IBB178;7;GRAN CANARIA;LPA;2022-01-06;2022-03-26;18:00;AT7;ESPANIA;TFN
  IBB178;6;GRAN CANARIA;LPA;2022-01-06;2022-03-26;18:00;AT7;ESPANIA;TFN
  IBB178;4;GRAN CANARIA;LPA;2022-01-06;2022-03-26;18:00;AT7;ESPANIA;TFN
  IBB178;2;GRAN CANARIA;LPA;2022-01-06;2022-03-26;18:00;AT7;ESPANIA;TFN
  IBB178;1;GRAN CANARIA;LPA;2022-01-06;2022-03-26;18:00;AT7;ESPANIA;TFN
  CNF668;5;GRAN CANARIA;LPA;2022-01-10;2022-03-25;18:55;AT7;ESPANIA;TFN
  CNF668;3;GRAN CANARIA;LPA;2022-01-10;2022-03-25;18:55;AT7;ESPANIA;TFN
  CNF668;2;GRAN CANARIA;LPA;2022-01-10;2022-03-25;18:55;AT7;ESPANIA;TFN
  CNF668;1;GRAN CANARIA;LPA;2022-01-10;2022-03-25;18:55;AT7;ESPANIA;TFN
  CNF668;7;GRAN CANARIA;LPA;2021-10-31;2022-03-26;19:00;AT7;ESPANIA;TFN
  CNF668;6;GRAN CANARIA;LPA;2021-10-31;2022-03-26;19:00;AT7;ESPANIA;TFN
  CNF668;4;GRAN CANARIA;LPA;2021-10-31;2022-03-26;19:00;AT7;ESPANIA;TFN
  IBB186;7;GRAN CANARIA;LPA;2021-11-03;2022-03-26;19:00;AT7;ESPANIA;TFN
  IBB186;6;GRAN CANARIA;LPA;2021-11-03;2022-03-26;19:00;AT7;ESPANIA;TFN
  IBB186;4;GRAN CANARIA;LPA;2021-11-03;2022-03-26;19:00;AT7;ESPANIA;TFN
  IBB186;3;GRAN CANARIA;LPA;2021-11-03;2022-03-26;19:00;AT7;ESPANIA;TFN
  IBB186;2;GRAN CANARIA;LPA;2021-12-13;2022-03-22;19:00;AT7;ESPANIA;TFN
  IBB186;1;GRAN CANARIA;LPA;2021-12-13;2022-03-22;19:00;AT7;ESPANIA;TFN
  IBB188;5;GRAN CANARIA;LPA;2021-11-01;2022-03-25;20:00;AT7;ESPANIA;TFN
  IBB188;4;GRAN CANARIA;LPA;2021-11-01;2022-03-25;20:00;AT7;ESPANIA;TFN
  IBB188;1;GRAN CANARIA;LPA;2021-11-01;2022-03-25;20:00;AT7;ESPANIA;TFN
  IBB188;3;GRAN CANARIA;LPA;2022-03-01;2022-03-23;20:00;AT7;ESPANIA;TFN
  IBB188;2;GRAN CANARIA;LPA;2022-03-01;2022-03-23;20:00;AT7;ESPANIA;TFN
  IBB192;7;GRAN CANARIA;LPA;2022-01-08;2022-03-26;21:00;AT7;ESPANIA;TFN
  IBB192;6;GRAN CANARIA;LPA;2022-01-08;2022-03-26;21:00;AT7;ESPANIA;TFN
  IBB192;5;GRAN CANARIA;LPA;2022-01-08;2022-03-26;21:00;AT7;ESPANIA;TFN
  IBB192;4;GRAN CANARIA;LPA;2022-01-25;2022-03-24;21:00;AT7;ESPANIA;TFN
  IBB192;2;GRAN CANARIA;LPA;2022-01-25;2022-03-24;21:00;AT7;ESPANIA;TFN
  IBB190;7;GRAN CANARIA;LPA;2021-10-31;2022-03-21;22:00;AT7;ESPANIA;TFN
  IBB190;1;GRAN CANARIA;LPA;2021-10-31;2022-03-21;22:00;AT7;ESPANIA;TFN
  IBB190;6;GRAN CANARIA;LPA;2022-01-11;2022-03-26;22:00;AT7;ESPANIA;TFN
  IBB190;3;GRAN CANARIA;LPA;2022-01-11;2022-03-26;22:00;AT7;ESPANIA;TFN
  IBB190;2;GRAN CANARIA;LPA;2022-01-11;2022-03-26;22:00;AT7;ESPANIA;TFN
  IBB5750;5;JEREZ DE LA FRONTERA/ LA PARRA;XRY;2021-12-03;2022-03-25;15:45;295;ESPANIA;TFN
  IBB5750;1;JEREZ DE LA FRONTERA/ LA PARRA;XRY;2021-12-03;2022-03-25;15:45;295;ESPANIA;TFN
  IBB651;7;LA GOMERA;GMZ;2021-10-31;2022-03-26;9:30;AT7;ESPANIA;TFN
  IBB651;6;LA GOMERA;GMZ;2021-10-31;2022-03-26;9:30;AT7;ESPANIA;TFN
  IBB651;5;LA GOMERA;GMZ;2021-10-31;2022-03-26;9:30;AT7;ESPANIA;TFN
  IBB651;4;LA GOMERA;GMZ;2021-10-31;2022-03-26;9:30;AT7;ESPANIA;TFN
  IBB651;3;LA GOMERA;GMZ;2021-10-31;2022-03-26;9:30;AT7;ESPANIA;TFN
  IBB651;2;LA GOMERA;GMZ;2021-10-31;2022-03-26;9:30;AT7;ESPANIA;TFN
  IBB651;1;LA GOMERA;GMZ;2021-10-31;2022-03-26;9:30;AT7;ESPANIA;TFN
  IBB653;7;LA GOMERA;GMZ;2021-10-31;2022-03-26;17:00;AT7;ESPANIA;TFN
  IBB653;6;LA GOMERA;GMZ;2021-10-31;2022-03-26;17:00;AT7;ESPANIA;TFN
  IBB653;5;LA GOMERA;GMZ;2021-10-31;2022-03-26;17:00;AT7;ESPANIA;TFN
  IBB653;4;LA GOMERA;GMZ;2021-10-31;2022-03-26;17:00;AT7;ESPANIA;TFN
  IBB653;3;LA GOMERA;GMZ;2021-10-31;2022-03-26;17:00;AT7;ESPANIA;TFN
  IBB653;2;LA GOMERA;GMZ;2021-10-31;2022-03-26;17:00;AT7;ESPANIA;TFN
  IBB653;1;LA GOMERA;GMZ;2021-10-31;2022-03-26;17:00;AT7;ESPANIA;TFN
  IBB605;7;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2021-10-31;2022-03-26;7:30;AT7;ESPANIA;TFN
  IBB605;6;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2021-10-31;2022-03-26;7:30;AT7;ESPANIA;TFN
  IBB605;5;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2021-10-31;2022-03-26;7:30;AT7;ESPANIA;TFN
  IBB605;4;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2021-10-31;2022-03-26;7:30;AT7;ESPANIA;TFN
  IBB605;3;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2021-10-31;2022-03-26;7:30;AT7;ESPANIA;TFN
  IBB605;2;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2021-10-31;2022-03-26;7:30;AT7;ESPANIA;TFN
  IBB605;1;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2021-10-31;2022-03-26;7:30;AT7;ESPANIA;TFN
  CNF412;7;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-03;2022-03-26;7:45;AT7;ESPANIA;TFN
  CNF412;6;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-03;2022-03-26;7:45;AT7;ESPANIA;TFN
  CNF412;5;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-03;2022-03-26;7:45;AT7;ESPANIA;TFN
  CNF412;4;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-03;2022-03-26;7:45;AT7;ESPANIA;TFN
  CNF412;3;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-03;2022-03-26;7:45;AT7;ESPANIA;TFN
  CNF412;2;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-03;2022-03-26;7:45;AT7;ESPANIA;TFN
  CNF412;1;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-03;2022-03-26;7:45;AT7;ESPANIA;TFN
  IBB607;7;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-08;2022-03-26;8:00;AT7;ESPANIA;TFN
  IBB607;6;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-08;2022-03-26;8:00;AT7;ESPANIA;TFN
  IBB607;5;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-08;2022-03-26;8:00;AT7;ESPANIA;TFN
  IBB607;4;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-08;2022-03-26;8:00;AT7;ESPANIA;TFN
  IBB607;2;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-08;2022-03-26;8:00;AT7;ESPANIA;TFN
  IBB607;1;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-08;2022-03-26;8:00;AT7;ESPANIA;TFN
  IBB611;7;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-26;9:00;AT7;ESPANIA;TFN
  IBB611;6;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-26;9:00;AT7;ESPANIA;TFN
  IBB611;5;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-26;9:00;AT7;ESPANIA;TFN
  IBB611;4;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-26;9:00;AT7;ESPANIA;TFN
  IBB611;3;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-26;9:00;AT7;ESPANIA;TFN
  IBB611;2;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-26;9:00;AT7;ESPANIA;TFN
  IBB611;1;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-26;9:00;AT7;ESPANIA;TFN
  CNF418;7;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2021-10-31;2022-03-26;9:45;AT7;ESPANIA;TFN
  CNF418;6;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2021-10-31;2022-03-26;9:45;AT7;ESPANIA;TFN
  CNF418;5;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2021-10-31;2022-03-26;9:45;AT7;ESPANIA;TFN
  CNF418;4;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2021-10-31;2022-03-26;9:45;AT7;ESPANIA;TFN
  CNF418;3;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2021-10-31;2022-03-26;9:45;AT7;ESPANIA;TFN
  CNF418;2;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2021-10-31;2022-03-26;9:45;AT7;ESPANIA;TFN
  CNF418;1;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2021-10-31;2022-03-26;9:45;AT7;ESPANIA;TFN
  IBB609;4;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-03-03;2022-03-24;10:00;AT7;ESPANIA;TFN
  IBB609;1;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-03-03;2022-03-24;10:00;AT7;ESPANIA;TFN
  IBB617;6;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-08;2022-03-26;11:00;AT7;ESPANIA;TFN
  IBB617;5;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-08;2022-03-26;11:00;AT7;ESPANIA;TFN
  IBB617;4;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-08;2022-03-26;11:00;AT7;ESPANIA;TFN
  IBB617;2;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-08;2022-03-26;11:00;AT7;ESPANIA;TFN
  IBB617;1;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-08;2022-03-26;11:00;AT7;ESPANIA;TFN
  IBB621;7;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-08;2022-03-26;13:00;AT7;ESPANIA;TFN
  IBB621;6;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-08;2022-03-26;13:00;AT7;ESPANIA;TFN
  IBB621;5;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-08;2022-03-26;13:00;AT7;ESPANIA;TFN
  IBB621;4;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-08;2022-03-26;13:00;AT7;ESPANIA;TFN
  IBB621;3;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-08;2022-03-26;13:00;AT7;ESPANIA;TFN
  IBB621;2;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-08;2022-03-26;13:00;AT7;ESPANIA;TFN
  IBB621;1;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-08;2022-03-26;13:00;AT7;ESPANIA;TFN
  IBB631;6;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2021-12-11;2022-03-26;15:00;AT7;ESPANIA;TFN
  IBB631;1;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2021-12-11;2022-03-26;15:00;AT7;ESPANIA;TFN
  IBB631;5;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2021-12-24;2022-03-25;15:00;AT7;ESPANIA;TFN
  IBB631;4;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2021-12-24;2022-03-25;15:00;AT7;ESPANIA;TFN
  IBB631;2;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2021-12-24;2022-03-25;15:00;AT7;ESPANIA;TFN
  IBB633;7;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-25;16:00;AT7;ESPANIA;TFN
  IBB633;5;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-25;16:00;AT7;ESPANIA;TFN
  IBB633;4;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-25;16:00;AT7;ESPANIA;TFN
  IBB633;3;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-25;16:00;AT7;ESPANIA;TFN
  IBB633;2;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-25;16:00;AT7;ESPANIA;TFN
  IBB633;1;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-25;16:00;AT7;ESPANIA;TFN
  IBB623;7;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2021-12-23;2022-03-25;17:00;AT7;ESPANIA;TFN
  IBB623;5;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2021-12-23;2022-03-25;17:00;AT7;ESPANIA;TFN
  IBB623;4;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2021-12-23;2022-03-25;17:00;AT7;ESPANIA;TFN
  IBB623;2;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2021-12-23;2022-03-25;17:00;AT7;ESPANIA;TFN
  IBB623;1;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2021-12-23;2022-03-25;17:00;AT7;ESPANIA;TFN
  CNF454;7;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-26;17:00;AT7;ESPANIA;TFN
  CNF454;6;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-26;17:00;AT7;ESPANIA;TFN
  CNF454;5;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-26;17:00;AT7;ESPANIA;TFN
  CNF454;4;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-26;17:00;AT7;ESPANIA;TFN
  CNF454;3;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-26;17:00;AT7;ESPANIA;TFN
  CNF454;2;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-26;17:00;AT7;ESPANIA;TFN
  CNF454;1;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-26;17:00;AT7;ESPANIA;TFN
  IBB637;7;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-14;2022-03-26;18:00;AT7;ESPANIA;TFN
  IBB637;6;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-14;2022-03-26;18:00;AT7;ESPANIA;TFN
  IBB637;5;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-14;2022-03-26;18:00;AT7;ESPANIA;TFN
  IBB637;4;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-03-01;2022-03-24;18:00;AT7;ESPANIA;TFN
  IBB637;3;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-03-01;2022-03-24;18:00;AT7;ESPANIA;TFN
  IBB637;2;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-03-01;2022-03-24;18:00;AT7;ESPANIA;TFN
  IBB637;1;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-03-01;2022-03-24;18:00;AT7;ESPANIA;TFN
  IBB639;7;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-25;19:00;AT7;ESPANIA;TFN
  IBB639;5;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-25;19:00;AT7;ESPANIA;TFN
  IBB639;4;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-25;19:00;AT7;ESPANIA;TFN
  IBB639;3;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-25;19:00;AT7;ESPANIA;TFN
  IBB639;2;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-25;19:00;AT7;ESPANIA;TFN
  IBB639;1;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-10;2022-03-25;19:00;AT7;ESPANIA;TFN
  CNF467;6;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-03;2022-03-26;19:15;AT7;ESPANIA;TFN
  CNF467;4;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-03;2022-03-26;19:15;AT7;ESPANIA;TFN
  CNF467;3;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-03;2022-03-26;19:15;AT7;ESPANIA;TFN
  CNF467;2;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-03;2022-03-26;19:15;AT7;ESPANIA;TFN
  CNF467;1;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-03;2022-03-26;19:15;AT7;ESPANIA;TFN
  CNF467;7;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-14;2022-03-25;19:30;AT7;ESPANIA;TFN
  CNF467;5;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-14;2022-03-25;19:30;AT7;ESPANIA;TFN
  IBB641;7;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-14;2022-03-25;20:00;AT7;ESPANIA;TFN
  IBB641;5;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-14;2022-03-25;20:00;AT7;ESPANIA;TFN
  IBB627;5;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-07;2022-03-25;20:10;AT7;ESPANIA;TFN
  IBB627;4;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-07;2022-03-25;20:10;AT7;ESPANIA;TFN
  IBB627;3;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-07;2022-03-25;20:10;AT7;ESPANIA;TFN
  IBB627;2;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-07;2022-03-25;20:10;AT7;ESPANIA;TFN
  IBB627;1;LA PALMA /STA.CRUZ DE LA PALMA;SPC;2022-01-07;2022-03-25;20:10;AT7;ESPANIA;TFN
  IBB452;6;LANZAROTE CÉSAR MANRIQUE;ACE;2021-11-01;2022-03-26;7:00;AT7;ESPANIA;TFN
  IBB452;5;LANZAROTE CÉSAR MANRIQUE;ACE;2021-11-01;2022-03-26;7:00;AT7;ESPANIA;TFN
  IBB452;4;LANZAROTE CÉSAR MANRIQUE;ACE;2021-11-01;2022-03-26;7:00;AT7;ESPANIA;TFN
  IBB452;3;LANZAROTE CÉSAR MANRIQUE;ACE;2021-11-01;2022-03-26;7:00;AT7;ESPANIA;TFN
  IBB452;2;LANZAROTE CÉSAR MANRIQUE;ACE;2021-11-01;2022-03-26;7:00;AT7;ESPANIA;TFN
  IBB452;1;LANZAROTE CÉSAR MANRIQUE;ACE;2021-11-01;2022-03-26;7:00;AT7;ESPANIA;TFN
  IBB458;7;LANZAROTE CÉSAR MANRIQUE;ACE;2022-03-02;2022-03-26;8:20;AT7;ESPANIA;TFN
  IBB458;6;LANZAROTE CÉSAR MANRIQUE;ACE;2022-03-02;2022-03-26;8:20;AT7;ESPANIA;TFN
  IBB458;5;LANZAROTE CÉSAR MANRIQUE;ACE;2022-03-02;2022-03-26;8:20;AT7;ESPANIA;TFN
  IBB458;4;LANZAROTE CÉSAR MANRIQUE;ACE;2022-03-02;2022-03-26;8:20;AT7;ESPANIA;TFN
  IBB458;3;LANZAROTE CÉSAR MANRIQUE;ACE;2022-03-02;2022-03-26;8:20;AT7;ESPANIA;TFN
  IBB458;2;LANZAROTE CÉSAR MANRIQUE;ACE;2022-03-02;2022-03-26;8:20;AT7;ESPANIA;TFN
  IBB458;1;LANZAROTE CÉSAR MANRIQUE;ACE;2022-03-02;2022-03-26;8:20;AT7;ESPANIA;TFN
  IBB468;7;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-25;10:00;AT7;ESPANIA;TFN
  IBB468;5;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-25;10:00;AT7;ESPANIA;TFN
  IBB468;3;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-25;10:00;AT7;ESPANIA;TFN
  IBB468;2;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-25;10:00;AT7;ESPANIA;TFN
  IBB468;1;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-25;10:00;AT7;ESPANIA;TFN
  IBB468;6;LANZAROTE CÉSAR MANRIQUE;ACE;2022-01-08;2022-03-26;10:00;AT7;ESPANIA;TFN
  IBB468;4;LANZAROTE CÉSAR MANRIQUE;ACE;2022-01-08;2022-03-26;10:00;AT7;ESPANIA;TFN
  CNF546;6;LANZAROTE CÉSAR MANRIQUE;ACE;2022-01-10;2022-03-26;11:45;AT7;ESPANIA;TFN
  CNF546;4;LANZAROTE CÉSAR MANRIQUE;ACE;2022-01-10;2022-03-26;11:45;AT7;ESPANIA;TFN
  CNF546;3;LANZAROTE CÉSAR MANRIQUE;ACE;2022-01-10;2022-03-26;11:45;AT7;ESPANIA;TFN
  CNF546;2;LANZAROTE CÉSAR MANRIQUE;ACE;2022-01-10;2022-03-26;11:45;AT7;ESPANIA;TFN
  CNF546;1;LANZAROTE CÉSAR MANRIQUE;ACE;2022-01-10;2022-03-26;11:45;AT7;ESPANIA;TFN
  IBB470;7;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-26;14:00;AT7;ESPANIA;TFN
  IBB470;6;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-26;14:00;AT7;ESPANIA;TFN
  IBB470;4;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-26;14:00;AT7;ESPANIA;TFN
  IBB470;3;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-26;14:00;AT7;ESPANIA;TFN
  IBB470;2;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-26;14:00;AT7;ESPANIA;TFN
  IBB470;1;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-26;14:00;AT7;ESPANIA;TFN
  CNF546;7;LANZAROTE CÉSAR MANRIQUE;ACE;2022-02-13;2022-03-25;14:05;AT7;ESPANIA;TFN
  CNF546;5;LANZAROTE CÉSAR MANRIQUE;ACE;2022-02-13;2022-03-25;14:05;AT7;ESPANIA;TFN
  IBB474;7;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-25;16:50;AT7;ESPANIA;TFN
  IBB474;5;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-25;16:50;AT7;ESPANIA;TFN
  IBB474;2;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-25;16:50;AT7;ESPANIA;TFN
  IBB474;1;LANZAROTE CÉSAR MANRIQUE;ACE;2021-10-31;2022-03-25;16:50;AT7;ESPANIA;TFN
  IBB474;6;LANZAROTE CÉSAR MANRIQUE;ACE;2022-01-08;2022-03-26;16:50;AT7;ESPANIA;TFN
