Destino;Codigo;Dia_semana;Opera_desde;Opera_hasta;Hora_Salida;Aeronave;Num_vuelo;Pais;Origen
LONDRES / HEATHROW;LHR;LM     ;07/02/2022;22/03/2022;12:15;320;  BAW2733;REINO UNIDO;ACE
LONDRES / HEATHROW;LHR;   J   ;03/03/2022;24/03/2022;12:15;320;  BAW2733;REINO UNIDO;ACE
LONDRES / HEATHROW;LHR;  X    ;09/03/2022;09/03/2022;12:15;320;  BAW2733;REINO UNIDO;ACE
LONDRES / HEATHROW;LHR;      D;06/03/2022;06/03/2022;13:00;32N;  BAW2733;REINO UNIDO;ACE
LONDRES / HEATHROW;LHR;      D;13/03/2022;20/03/2022;13:05;32N;  BAW2733;REINO UNIDO;ACE
LONDRES / HEATHROW;LHR;     S ;05/03/2022;05/03/2022;13:20;32N;  BAW2733;REINO UNIDO;ACE
LONDRES / HEATHROW;LHR;     S ;12/03/2022;26/03/2022;13:40;32N;  BAW2733;REINO UNIDO;ACE
LONDRES /LUTON APT;LTN;   J   ;10/02/2022;24/03/2022;11:50;320;  EZY2026;REINO UNIDO;ACE
LONDRES /LUTON APT;LTN;L      ;07/03/2022;21/03/2022;17:05;320;  EZY2026;REINO UNIDO;ACE
LONDRES /LUTON APT;LTN; M     ;01/02/2022;22/03/2022;17:40;73H;  RYR3512;REINO UNIDO;ACE
LONDRES /LUTON APT;LTN;  X    ;09/02/2022;23/03/2022;17:55;320;  EZY2026;REINO UNIDO;ACE
LONDRES /LUTON APT;LTN;     S ;05/02/2022;26/03/2022;19:10;73H;  RYR3512;REINO UNIDO;ACE
LONDRES /LUTON APT;LTN;     S ;01/01/2022;26/03/2022;20:00;320;  EZY2026;REINO UNIDO;ACE
LONDRES /STANSTED;STN;   J   ;03/02/2022;24/03/2022;11:15;7M8;  RYR8289;REINO UNIDO;ACE
LONDRES /STANSTED;STN; M     ;15/02/2022;22/03/2022;11:55;7M8;  RYR8289;REINO UNIDO;ACE
LONDRES /STANSTED;STN;L X    ;01/11/2021;23/03/2022;12:05;7M8;  RYR8289;REINO UNIDO;ACE
LONDRES /STANSTED;STN;      D;06/02/2022;20/03/2022;12:05;7M8;  RYR8289;REINO UNIDO;ACE
LONDRES /STANSTED;STN;     S ;08/01/2022;26/03/2022;12:10;73H;  EXS1402;REINO UNIDO;ACE
LONDRES /STANSTED;STN;     S ;12/02/2022;26/03/2022;12:10;7M8;  RYR8289;REINO UNIDO;ACE
LONDRES /STANSTED;STN;      D;13/02/2022;20/03/2022;12:10;73H;  EXS1402;REINO UNIDO;ACE
LONDRES /STANSTED;STN;    V  ;07/01/2022;25/03/2022;12:20;7M8;  RYR8289;REINO UNIDO;ACE
LONDRES /STANSTED;STN;   J   ;04/11/2021;24/03/2022;15:25;73H;  EXS1402;REINO UNIDO;ACE
LONDRES /STANSTED;STN;L   V  ;10/01/2022;25/03/2022;15:25;73H;  EXS1402;REINO UNIDO;ACE
LONDRES /STANSTED;STN; MX    ;15/02/2022;23/03/2022;15:25;73H;  EXS1402;REINO UNIDO;ACE
LONDRES /STANSTED;STN;     S ;05/02/2022;26/03/2022;17:10;7M8;  RYR251;REINO UNIDO;ACE
LONDRES /STANSTED;STN;      D;07/11/2021;20/03/2022;17:25;320;  RYR251;REINO UNIDO;ACE
LONDRES/GATWICK;LGW;   JV  ;04/11/2021;25/03/2022;12:40;320;  EZY8682;REINO UNIDO;ACE
LONDRES/GATWICK;LGW;LM     ;13/12/2021;22/03/2022;12:40;320;  EZY8682;REINO UNIDO;ACE
LONDRES/GATWICK;LGW;     S ;01/01/2022;26/03/2022;12:40;320;  EZY8682;REINO UNIDO;ACE
LONDRES/GATWICK;LGW;  X    ;09/02/2022;23/03/2022;12:40;320;  EZY8682;REINO UNIDO;ACE
LONDRES/GATWICK;LGW;      D;06/03/2022;20/03/2022;12:55;320;  EZY8682;REINO UNIDO;ACE
LONDRES/GATWICK;LGW;  X    ;16/02/2022;23/03/2022;18:25;320;  EZY8684;REINO UNIDO;ACE
LONDRES/GATWICK;LGW;   J   ;24/02/2022;24/03/2022;18:25;320;  EZY8684;REINO UNIDO;ACE
LONDRES/GATWICK;LGW;    V  ;04/03/2022;25/03/2022;18:25;320;  EZY8684;REINO UNIDO;ACE
LONDRES/GATWICK;LGW;LM     ;14/02/2022;22/03/2022;18:30;32Q;  EZY8684;REINO UNIDO;ACE
LONDRES/GATWICK;LGW;      D;13/02/2022;20/03/2022;19:15;32Q;  EZY8684;REINO UNIDO;ACE
LONDRES/GATWICK;LGW;     S ;05/02/2022;26/03/2022;19:45;320;  EZY8686;REINO UNIDO;ACE
LONDRES/GATWICK;LGW;     S ;05/03/2022;26/03/2022;21:05;320;  EZY8678;REINO UNIDO;ACE
LUXEMBURGO;LUX;      D;06/03/2022;13/03/2022;10:05;73W;  LGL742;LUXEMBURGO;ACE
LUXEMBURGO;LUX;   J   ;13/01/2022;10/03/2022;10:15;73W;  LGL750;LUXEMBURGO;ACE
LUXEMBURGO;LUX;      D;06/03/2022;06/03/2022;17:45;73W;  LGL744;LUXEMBURGO;ACE
LYON /SATOLAS;LYS;    V  ;07/01/2022;25/03/2022;12:10;320;  EJU4380;FRANCIA;ACE
LYON /SATOLAS;LYS;L      ;07/02/2022;21/03/2022;18:35;320;  EJU4380;FRANCIA;ACE
LYON /SATOLAS;LYS;     S ;05/03/2022;26/03/2022;20:40;319;  VOE2031;FRANCIA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;  X    ;02/03/2022;02/03/2022;7:00;320;  IBE3859;ESPAÑA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;     S ;12/03/2022;12/03/2022;7:00;320;  IBE3859;ESPAÑA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;LMXJV D;03/03/2022;25/03/2022;7:05;320;  IBE3859;ESPAÑA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;     S ;05/03/2022;05/03/2022;7:05;320;  IBE3859;ESPAÑA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;LMX V  ;01/11/2021;25/03/2022;9:20;73H;  RYR2018;ESPAÑA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;   J   ;03/02/2022;24/03/2022;9:20;73H;  RYR2018;ESPAÑA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;      D;02/01/2022;20/03/2022;9:30;73H;  RYR2018;ESPAÑA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;L      ;14/03/2022;21/03/2022;9:30;73H;  AEA9076;ESPAÑA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;      D;13/03/2022;13/03/2022;9:40;73H;  AEA9076;ESPAÑA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;     S ;01/01/2022;26/03/2022;10:20;73H;  RYR2018;ESPAÑA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;      D;13/03/2022;13/03/2022;10:40;321;  IBE3853;ESPAÑA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;L      ;07/03/2022;21/03/2022;10:50;320;  IBE3853;ESPAÑA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;L   VSD;14/01/2022;26/03/2022;13:45;320;  IBE3857;ESPAÑA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD; MXJ   ;25/01/2022;24/03/2022;13:45;320;  IBE3857;ESPAÑA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;    V  ;14/01/2022;18/03/2022;15:35;73H;  AEA9076;ESPAÑA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;   J   ;04/11/2021;24/03/2022;16:50;73H;  RYR2016;ESPAÑA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;L      ;01/11/2021;21/03/2022;17:20;73H;  RYR2016;ESPAÑA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;      D;02/01/2022;06/03/2022;17:35;73H;  AEA9076;ESPAÑA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;    V  ;04/03/2022;04/03/2022;17:35;320;  IBE3855;ESPAÑA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;L      ;07/03/2022;07/03/2022;17:35;73H;  AEA9076;ESPAÑA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;   J   ;03/03/2022;03/03/2022;18:40;320;  IBE3855;ESPAÑA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;    V  ;31/12/2021;25/03/2022;18:50;73H;  RYR2016;ESPAÑA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;     S ;05/02/2022;26/03/2022;18:50;73H;  RYR2016;ESPAÑA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;  X    ;03/11/2021;23/03/2022;20:10;73H;  RYR2016;ESPAÑA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;      D;31/10/2021;20/03/2022;20:15;73H;  RYR2016;ESPAÑA;ACE
MALAGA-COSTA DEL SOL;AGP;L      ;01/11/2021;21/03/2022;8:40;73H;  RYR6771;ESPAÑA;ACE
MALAGA-COSTA DEL SOL;AGP; M     ;08/02/2022;22/03/2022;12:40;320;  VLG3141;ESPAÑA;ACE
MALAGA-COSTA DEL SOL;AGP;    V  ;05/11/2021;25/03/2022;13:05;73H;  RYR6771;ESPAÑA;ACE
MALAGA-COSTA DEL SOL;AGP;     S ;05/03/2022;05/03/2022;20:10;320;  VLG3141;ESPAÑA;ACE
MANCHESTER /INTERNACIONAL;MAN; M     ;01/02/2022;22/03/2022;11:20;73H;  RYR2132;REINO UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;    V  ;05/11/2021;25/03/2022;11:35;73H;  RYR2132;REINO UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;     S ;01/01/2022;26/03/2022;11:50;320;  EZY1972;REINO UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;   J   ;03/02/2022;24/03/2022;12:05;73H;  RUK2132;REINO UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;      D;05/12/2021;20/03/2022;12:15;73H;  RYR2132;REINO UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;  X    ;02/02/2022;23/03/2022;12:30;73H;  RUK2132;REINO UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;     S ;01/01/2022;26/03/2022;12:50;73H;  RYR2132;REINO UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;   J   ;10/02/2022;24/03/2022;12:50;320;  EZY1972;REINO UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;L      ;01/11/2021;21/03/2022;13:00;73H;  RYR2132;REINO UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;     S ;12/02/2022;26/03/2022;13:25;73H;  EXS764;REINO UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;   J   ;10/02/2022;24/03/2022;13:55;73H;  EXS764;REINO UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;      D;06/03/2022;20/03/2022;14:05;73H;  EXS764;REINO UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;   J S ;10/02/2022;26/03/2022;15:50;75W;  EXS892;REINO UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;LMX V D;14/02/2022;25/03/2022;15:50;75W;  EXS892;REINO UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN; M   S ;01/02/2022;26/03/2022;18:20;73H;  RYR2401;REINO UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN; M     ;22/02/2022;22/03/2022;18:55;320;  EZY1972;REINO UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;   J   ;03/02/2022;24/03/2022;19:40;73H;  RYR2401;REINO UNIDO;ACE
MARSELLA;MRS;L      ;07/02/2022;21/03/2022;18:10;73H;  RYR8948;FRANCIA;ACE
MARSELLA;MRS;    V  ;04/02/2022;25/03/2022;19:15;73H;  RYR8948;FRANCIA;ACE
MARSELLA;MRS;     S ;05/03/2022;19/03/2022;20:50;320;  VOE2555;FRANCIA;ACE
MILAN /MALPENSA;MXP;     S ;26/02/2022;26/03/2022;12:25;320;  EJU2980;ITALIA;ACE
MILAN /MALPENSA;MXP;L      ;07/03/2022;21/03/2022;13:45;7S8;  NOS1460;ITALIA;ACE
MILAN/BERGAMO;BGY; M     ;16/11/2021;22/03/2022;10:15;73H;  RYR4002;ITALIA;ACE
MILAN/BERGAMO;BGY;     S ;08/01/2022;26/03/2022;10:25;7M8;  RYR4002;ITALIA;ACE
MILAN/BERGAMO;BGY;   J   ;03/02/2022;24/03/2022;11:00;7M8;  RYR4002;ITALIA;ACE
MUENSTER;FMO; M     ;22/02/2022;22/03/2022;17:30;73H;  CXI9024;ALEMANIA;ACE
MUNICH /FRANZ JOSEF STRAUSS;MUC;      D;07/11/2021;20/03/2022;10:30;7S8;  TUI2843;ALEMANIA;ACE
MUNICH /FRANZ JOSEF STRAUSS;MUC;    V  ;04/03/2022;25/03/2022;15:35;320;  CFG1401;ALEMANIA;ACE
NANTES / ATLANTIQUE;NTE;      D;06/02/2022;20/03/2022;9:40;319;  VOE2829;FRANCIA;ACE
NANTES / ATLANTIQUE;NTE;     S ;05/03/2022;12/03/2022;14:35;73H;  TVF4634;FRANCIA;ACE
NANTES / ATLANTIQUE;NTE;     S ;05/03/2022;26/03/2022;19:00;319;  VOE2829;FRANCIA;ACE
NAPOLES;NAP;     S ;05/03/2022;26/03/2022;9:55;7M8;  RYR6782;ITALIA;ACE
NEWCASTLE;NCL;   J  D;04/11/2021;24/03/2022;13:30;73H;  EXS546;REINO UNIDO;ACE
NEWCASTLE;NCL;    V  ;31/12/2021;25/03/2022;13:30;73H;  EXS546;REINO UNIDO;ACE
NEWCASTLE;NCL;     S ;08/01/2022;26/03/2022;13:30;73H;  EXS546;REINO UNIDO;ACE
NEWCASTLE;NCL; M     ;25/01/2022;22/03/2022;13:30;73H;  EXS546;REINO UNIDO;ACE
NEWCASTLE;NCL;L      ;14/02/2022;21/03/2022;13:30;73H;  EXS546;REINO UNIDO;ACE
NUREMBERG;NUE;    V  ;21/01/2022;25/03/2022;17:15;73H;  CXI2154;ALEMANIA;ACE
NUREMBERG;NUE; M     ;01/03/2022;22/03/2022;17:15;73H;  CXI2126;ALEMANIA;ACE
PARIS /ORLY;ORY;   J   ;10/02/2022;24/03/2022;9:40;73H;  TVF3151;FRANCIA;ACE
PARIS /ORLY;ORY; M     ;15/02/2022;22/03/2022;10:00;73H;  TVF3151;FRANCIA;ACE
PARIS /ORLY;ORY;     S ;05/02/2022;26/03/2022;10:15;320;  VLG3188;FRANCIA;ACE
PARIS /ORLY;ORY;     S ;13/11/2021;26/03/2022;16:40;73H;  TVF3151;FRANCIA;ACE
PARIS/ CHARLES DE GAULLE;CDG;   J   ;10/02/2022;24/03/2022;12:30;32Q;  EJU3862;FRANCIA;ACE
PARIS/ CHARLES DE GAULLE;CDG;     S ;06/11/2021;26/03/2022;16:00;32Q;  EJU3862;FRANCIA;ACE
PARIS/ CHARLES DE GAULLE;CDG; M     ;08/02/2022;22/03/2022;17:30;320;  EJU3862;FRANCIA;ACE
PRAGA /RUZYNE;PRG;  X    ;02/03/2022;23/03/2022;16:45;73H;  TVS2040;REPUBLICA CHECA;ACE
ROTTERDAM;RTM; M     ;01/03/2022;22/03/2022;14:15;73H;  TFL621;HOLANDA;ACE
ROTTERDAM;RTM;     S ;19/02/2022;26/03/2022;14:25;73H;  TFL629;HOLANDA;ACE
SANTIAGO-ROSALÍA DE CASTRO;SCQ;     S ;12/02/2022;26/03/2022;9:35;320;  VLG3136;ESPAÑA;ACE
SANTIAGO-ROSALÍA DE CASTRO;SCQ;  X   D;31/10/2021;23/03/2022;18:55;73H;  RYR2001;ESPAÑA;ACE
SEVILLA;SVQ;L      ;06/12/2021;21/03/2022;10:40;73H;  RYR2553;ESPAÑA;ACE
SEVILLA;SVQ;    V  ;31/12/2021;25/03/2022;16:55;73H;  RYR2553;ESPAÑA;ACE
SEVILLA;SVQ; M     ;01/02/2022;01/03/2022;19:40;320;  VLG3161;ESPAÑA;ACE
SEVILLA;SVQ; M     ;15/03/2022;22/03/2022;19:40;320;  VLG3161;ESPAÑA;ACE
SEVILLA;SVQ;     S ;05/03/2022;05/03/2022;20:20;320;  VLG3161;ESPAÑA;ACE
SHANNON;SNN;   J   ;30/12/2021;24/03/2022;10:55;73H;  RYR1345;IRLANDA;ACE
SHANNON;SNN;      D;05/12/2021;20/03/2022;13:00;73H;  RYR1345;IRLANDA;ACE
STUTTGART/ ECHTERDINGEN;STR;     S ;05/02/2022;26/03/2022;11:25;32A;  EWG2931;ALEMANIA;ACE
STUTTGART/ ECHTERDINGEN;STR; M     ;22/02/2022;22/03/2022;14:55;32A;  EWG2931;ALEMANIA;ACE
STUTTGART/ ECHTERDINGEN;STR;      D;13/03/2022;13/03/2022;18:05;7S8;  TUI2168;ALEMANIA;ACE
STUTTGART/ ECHTERDINGEN;STR;      D;20/02/2022;06/03/2022;18:20;7S8;  TUI2255;ALEMANIA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;LMXJVSD;02/03/2022;26/03/2022;7:00;AT7;  IBB451;ESPAÑA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;LMXJVS ;01/11/2021;26/03/2022;8:25;AT7;  IBB453;ESPAÑA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;LMX V D;31/10/2021;25/03/2022;11:20;AT7;  IBB469;ESPAÑA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;   J S ;08/01/2022;26/03/2022;11:20;AT7;  IBB469;ESPAÑA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;LMXJ S ;28/02/2022;26/03/2022;13:05;AT7;  CNF547;ESPAÑA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;    V  ;14/01/2022;25/03/2022;14:00;AT7;  IBB455;ESPAÑA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;LMXJ SD;31/10/2021;26/03/2022;15:20;AT7;  IBB471;ESPAÑA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;    V  ;07/01/2022;25/03/2022;15:20;AT7;  IBB471;ESPAÑA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;    V D;04/03/2022;25/03/2022;15:25;AT7;  CNF547;ESPAÑA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;      D;06/03/2022;20/03/2022;16:40;AT7;  IBB477;ESPAÑA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;LM JVS ;10/01/2022;26/03/2022;18:10;AT7;  IBB475;ESPAÑA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;  X    ;02/03/2022;23/03/2022;18:10;AT7;  IBB475;ESPAÑA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;      D;06/03/2022;20/03/2022;18:20;AT7;  IBB475;ESPAÑA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN; M     ;01/03/2022;01/03/2022;19:10;AT7;  IBB4551;ESPAÑA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;      D;12/12/2021;20/03/2022;19:20;AT7;  IBB457;ESPAÑA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;    V  ;14/01/2022;25/03/2022;19:20;AT7;  IBB457;ESPAÑA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;LMXJVSD;01/03/2022;26/03/2022;20:40;AT7;  IBB485;ESPAÑA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;      D;31/10/2021;20/03/2022;21:55;AT7;  IBB487;ESPAÑA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;    V  ;07/01/2022;25/03/2022;21:55;AT7;  IBB487;ESPAÑA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;LMXJVSD;01/03/2022;26/03/2022;22:00;AT7;  IBB489;ESPAÑA;ACE
TOULOUSE /BLAGNAC;TLS;     S ;05/03/2022;26/03/2022;19:25;319;  VOE2725;FRANCIA;ACE
TREVISO/S.ANGELO (MIL);TSF;L      ;01/11/2021;21/03/2022;11:20;73H;  RYR6774;ITALIA;ACE
TURIN /CITTA DI TORINO;TRN;     S ;08/01/2022;26/03/2022;9:10;73H;  RYR6780;ITALIA;ACE
TURIN /CITTA DI TORINO;TRN; M     ;01/03/2022;22/03/2022;9:30;73H;  RYR6780;ITALIA;ACE
VALENCIA;VLC;    V  ;04/02/2022;25/03/2022;9:00;73H;  RYR3488;ESPAÑA;ACE
VALENCIA;VLC;L      ;07/02/2022;21/03/2022;9:05;73H;  RYR3488;ESPAÑA;ACE
VALENCIA;VLC;     S ;12/03/2022;12/03/2022;16:15;320;  VLG6275;ESPAÑA;ACE
VIENA  /INTERNACIONAL;VIE;     S ;01/01/2022;26/03/2022;10:50;320;  RYR4345;AUSTRIA;ACE
WEEZE;NRN; M     ;01/02/2022;22/03/2022;10:30;73H;  RYR8767;ALEMANIA;ACE
WEEZE;NRN;     S ;05/02/2022;26/03/2022;17:35;73H;  RYR8767;ALEMANIA;ACE
WROCLAW /STRACHOWICE;WRO;  X    ;12/01/2022;23/03/2022;19:55;320;  WZZ1806;POLONIA;ACE
ZURICH;ZRH;      D;06/03/2022;20/03/2022;10:05;320;  EDW229;SUIZA;ACE
ZURICH;ZRH; M     ;01/03/2022;22/03/2022;13:00;320;  EDW229;SUIZA;ACE
ZURICH;ZRH;   J   ;03/03/2022;24/03/2022;16:45;320;  EDW229;SUIZA;ACE
BERGEN/FLESLAND;BGO;L      ;08/11/2021;21/03/2022;18:20;290;  WIF7761;NORUEGA;ACE
BILLUND;BLL;    V  ;04/03/2022;18/03/2022;12:25;73H;  JTD532;DINAMARCA;ACE
BILLUND;BLL;    V  ;14/01/2022;11/03/2022;14:30;320;  DX487;DINAMARCA;ACE
BIRMINGHAM / INTERNACIONAL;BHX;   J   ;03/03/2022;24/03/2022;14:50;73H;  TOM7447;REINO UNIDO;ACE
BIRMINGHAM / INTERNACIONAL;BHX;L      ;07/03/2022;21/03/2022;14:50;73H;  TOM7195;REINO UNIDO;ACE
BIRMINGHAM / INTERNACIONAL;BHX;      D;20/02/2022;20/03/2022;20:05;73H;  TOM7763;REINO UNIDO;ACE
BOURNEMOUTH  INTL;BOH;   J   ;16/12/2021;24/03/2022;12:45;73H;  TOM6427;REINO UNIDO;ACE
BOURNEMOUTH  INTL;BOH;      D;05/12/2021;20/03/2022;14:30;73H;  TOM6745;REINO UNIDO;ACE
BRISTOL;BRS;   J   ;30/12/2021;24/03/2022;14:50;7M8;  TOM6465;REINO UNIDO;ACE
BRISTOL;BRS;      D;06/03/2022;20/03/2022;18:35;7M8;  TOM6759;REINO UNIDO;ACE
CAPE TOWN;CPT;     S ;12/03/2022;12/03/2022;7:15;GJ5;  ZZZNAA;SUDAFRICA;ACE
CARDIFF-WALES;CWL;   J   ;03/03/2022;24/03/2022;15:40;7M8;  TOM6423;REINO UNIDO;ACE
CARDIFF-WALES;CWL;      D;06/03/2022;20/03/2022;20:00;7M8;  TOM6707;REINO UNIDO;ACE
CHOPINA W WARSZAWIE;WAW;      D;16/01/2022;20/03/2022;0:10;7M8;  TVP7333;POLONIA;ACE
COPENHAGUE;CPH;L      ;20/12/2021;21/03/2022;13:35;73H;  JTD262;DINAMARCA;ACE
COPENHAGUE;CPH;    V  ;07/01/2022;25/03/2022;14:20;32B;  VKG1105;DINAMARCA;ACE
DONCASTER SHEFFIELD ROBIN HOOD;DSA;L      ;03/01/2022;21/03/2022;15:00;7M8;  TOM3189;REINO UNIDO;ACE
DONCASTER SHEFFIELD ROBIN HOOD;DSA;      D;06/03/2022;20/03/2022;19:45;7M8;  TOM3773;REINO UNIDO;ACE
DONCASTER SHEFFIELD ROBIN HOOD;DSA;   J   ;03/03/2022;24/03/2022;19:55;7M8;  TOM3493;REINO UNIDO;ACE
DUBLIN;DUB;   J   ;30/12/2021;24/03/2022;15:00;73H;  TOM1487;IRLANDA;ACE
EAST MIDLANDS;EMA;   J   ;30/12/2021;24/03/2022;15:20;73H;  TOM7415;REINO UNIDO;ACE
EAST MIDLANDS;EMA;      D;27/02/2022;20/03/2022;19:15;73H;  TOM7719;REINO UNIDO;ACE
ESTOCOLMO/ARLANDA;ARN;L      ;20/12/2021;21/03/2022;15:35;788;  BLX184;SUECIA;ACE
EXETER;EXT;   J   ;16/12/2021;24/03/2022;11:50;73H;  TOM6463;REINO UNIDO;ACE
EXETER;EXT;      D;02/01/2022;20/03/2022;14:50;73H;  TOM6701;REINO UNIDO;ACE
GLASGOW /GLASGOW INTERNACIONAL;GLA;   J   ;03/03/2022;24/03/2022;15:00;7M8;  TOM1449;REINO UNIDO;ACE
GLASGOW /GLASGOW INTERNACIONAL;GLA;      D;06/03/2022;20/03/2022;19:40;7M8;  TOM1789;REINO UNIDO;ACE
GOTEBORG /LANDVETTER;GOT;L      ;22/11/2021;21/03/2022;15:20;73H;  BLX284;SUECIA;ACE
HELSINKI / HELSINKI-VANTAA;HEL;     S ;06/11/2021;26/03/2022;13:15;32B;  FIN2134;FINLANDIA;ACE
LILLE  /LESQUIN;LIL;     S ;05/03/2022;26/03/2022;8:45;73H;  TVS2435;FRANCIA;ACE
LONDRES /LUTON APT;LTN;      D;20/02/2022;20/03/2022;14:10;73H;  TOM5725;REINO UNIDO;ACE
LONDRES /LUTON APT;LTN;   J   ;03/03/2022;24/03/2022;14:30;73H;  TOM5443;REINO UNIDO;ACE
LONDRES/GATWICK;LGW;   J   ;03/03/2022;24/03/2022;14:45;73H;  TOM4461;REINO UNIDO;ACE
LONDRES/GATWICK;LGW;L      ;14/02/2022;21/03/2022;14:55;73H;  TOM4141;REINO UNIDO;ACE
LONDRES/GATWICK;LGW; M     ;08/03/2022;22/03/2022;15:00;73H;  TOM4239;REINO UNIDO;ACE
LONDRES/GATWICK;LGW;      D;06/03/2022;20/03/2022;18:10;7M8;  TOM4767;REINO UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;   J   ;10/02/2022;24/03/2022;13:40;73H;  TOM2469;REINO UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN; M     ;01/03/2022;22/03/2022;16:00;73H;  TOM2251;REINO UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;L      ;07/03/2022;14/03/2022;16:30;7M8;  TOM2147;REINO UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;      D;06/03/2022;13/03/2022;19:50;73H;  TOM2755;REINO UNIDO;ACE
NANTES / ATLANTIQUE;NTE;     S ;05/03/2022;12/03/2022;7:30;73H;  TVS2428;FRANCIA;ACE
NEWCASTLE;NCL;   J   ;03/03/2022;24/03/2022;17:10;7M8;  TOM1445;REINO UNIDO;ACE
OSLO / GARDERMOEN;OSL;     S ;05/03/2022;26/03/2022;14:05;73W;  SAS7412;NORUEGA;ACE
OSLO / GARDERMOEN;OSL;     S ;06/11/2021;26/03/2022;18:20;73H;  NOZ9035;NORUEGA;ACE
PARIS/ CHARLES DE GAULLE;CDG;     S ;05/03/2022;26/03/2022;18:05;73H;  TVS2433;FRANCIA;ACE
AALBORG;AAL;L      ;14/02/2022;21/03/2022;14:55;7S8;  NOS1658;DINAMARCA;FUE
AMSTERDAM/SCHIPHOL;AMS;     S ;08/01/2022;26/03/2022;10:30;73H;  TRA6706;HOLANDA;FUE
AMSTERDAM/SCHIPHOL;AMS;  X    ;16/02/2022;02/03/2022;10:30;73H;  TRA6706;HOLANDA;FUE
AMSTERDAM/SCHIPHOL;AMS; M     ;22/02/2022;22/03/2022;11:20;73H;  TRA6508;HOLANDA;FUE
